asset_id,asset_type,asset_name,category,manufacturer,installation_date,warranty_expiry,site_id,building_id,customer_id,industry,city,site_type,site_name
ASSET001243,AHU,HVAC Unit,Infrastructure,Daikin,2019-02-27,2024-02-26,SITE037,SITE037_BLDG03,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001244,Laundry Machine,Laundry Machine,Operations,LG,2019-03-15,2024-03-13,SITE037,SITE037_BLDG01,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001245,Laundry Machine,Laundry Machine,Operations,LG,2021-07-15,2026-07-14,SITE037,SITE037_BLDG03,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001246,Oven,Kitchen Oven,Kitchen,Bosch,2020-06-12,2025-06-11,SITE037,SITE037_BLDG01,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001247,UPS,UPS,Power,APC,2024-08-23,2029-08-22,SITE037,SITE037_BLDG03,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001248,CCTV,CCTV Camera,Security,Hikvision,2019-09-25,2024-09-23,SITE037,SITE037_BLDG01,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001249,Oven,Kitchen Oven,Kitchen,Bosch,2022-04-06,2027-04-05,SITE037,SITE037_BLDG04,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001250,AHU,HVAC Unit,Infrastructure,Daikin,2023-11-12,2028-11-10,SITE037,SITE037_BLDG02,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001251,AHU,HVAC Unit,Infrastructure,Daikin,2024-06-30,2029-06-29,SITE037,SITE037_BLDG03,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001252,Laundry Machine,Laundry Machine,Operations,LG,2020-11-06,2025-11-05,SITE037,SITE037_BLDG04,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001253,Desktop,Reception Computer,IT,Dell,2021-07-24,2026-07-23,SITE037,SITE037_BLDG02,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001254,CCTV,CCTV Camera,Security,Hikvision,2021-05-15,2026-05-14,SITE037,SITE037_BLDG01,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001255,CCTV,CCTV Camera,Security,Hikvision,2020-05-19,2025-05-18,SITE037,SITE037_BLDG03,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001256,Desktop,Reception Computer,IT,Dell,2023-03-17,2028-03-15,SITE037,SITE037_BLDG03,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001257,Desktop,Reception Computer,IT,Dell,2025-08-29,2030-08-28,SITE037,SITE037_BLDG01,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001258,Elevator,Elevator,Infrastructure,Otis,2019-03-22,2024-03-20,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001259,Elevator,Elevator,Infrastructure,Otis,2023-09-04,2028-09-02,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001260,UPS,UPS,Power,APC,2020-05-21,2025-05-20,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001261,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-09-19,2025-09-18,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001262,Desktop,Reception Computer,IT,Dell,2022-05-18,2027-05-17,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001263,Elevator,Elevator,Infrastructure,Otis,2024-11-01,2029-10-31,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001264,CCTV,CCTV Camera,Security,Hikvision,2023-09-12,2028-09-10,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001265,Elevator,Elevator,Infrastructure,Otis,2022-03-03,2027-03-02,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001266,Elevator,Elevator,Infrastructure,Otis,2024-07-31,2029-07-30,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001267,Laundry Machine,Laundry Machine,Operations,LG,2021-12-13,2026-12-12,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001268,AHU,HVAC Unit,Infrastructure,Daikin,2023-08-06,2028-08-04,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001269,CCTV,CCTV Camera,Security,Hikvision,2019-06-11,2024-06-09,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001270,Laundry Machine,Laundry Machine,Operations,LG,2024-05-22,2029-05-21,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001271,Laundry Machine,Laundry Machine,Operations,LG,2019-01-12,2024-01-11,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001272,Elevator,Elevator,Infrastructure,Otis,2020-03-28,2025-03-27,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001273,CCTV,CCTV Camera,Security,Hikvision,2020-01-04,2025-01-02,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001274,Elevator,Elevator,Infrastructure,Otis,2021-11-14,2026-11-13,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001275,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-04-27,2027-04-26,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001276,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-07-25,2024-07-23,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001277,CCTV,CCTV Camera,Security,Hikvision,2019-06-11,2024-06-09,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001278,AHU,HVAC Unit,Infrastructure,Daikin,2022-07-04,2027-07-03,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001279,Elevator,Elevator,Infrastructure,Otis,2020-01-25,2025-01-23,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001280,Desktop,Reception Computer,IT,Dell,2020-07-20,2025-07-19,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001281,AHU,HVAC Unit,Infrastructure,Daikin,2023-01-04,2028-01-03,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001282,Oven,Kitchen Oven,Kitchen,Bosch,2020-01-16,2025-01-14,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001283,AHU,HVAC Unit,Infrastructure,Daikin,2021-01-19,2026-01-18,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001284,UPS,UPS,Power,APC,2023-06-28,2028-06-26,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001285,Oven,Kitchen Oven,Kitchen,Bosch,2023-04-29,2028-04-27,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001286,UPS,UPS,Power,APC,2020-11-14,2025-11-13,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001287,CCTV,CCTV Camera,Security,Hikvision,2019-08-29,2024-08-27,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001288,Elevator,Elevator,Infrastructure,Otis,2023-09-01,2028-08-30,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001289,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-01-12,2026-01-11,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001290,AHU,HVAC Unit,Infrastructure,Daikin,2025-11-09,2030-11-08,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001291,CCTV,CCTV Camera,Security,Hikvision,2024-06-01,2029-05-31,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001292,Elevator,Elevator,Infrastructure,Otis,2023-08-12,2028-08-10,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001293,Desktop,Reception Computer,IT,Dell,2019-09-17,2024-09-15,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001294,AHU,HVAC Unit,Infrastructure,Daikin,2019-02-20,2024-02-19,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001295,AHU,HVAC Unit,Infrastructure,Daikin,2024-10-27,2029-10-26,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001296,UPS,UPS,Power,APC,2021-10-15,2026-10-14,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001297,AHU,HVAC Unit,Infrastructure,Daikin,2023-04-26,2028-04-24,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001298,Desktop,Reception Computer,IT,Dell,2019-02-17,2024-02-16,SITE038,SITE038_BLDG01,CUST005,Hospitality,Mysuru,Grand Hotel,Mysuru Grand Hotel
ASSET001299,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-07-23,2029-07-22,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001300,Elevator,Elevator,Infrastructure,Otis,2024-07-06,2029-07-05,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001301,Laundry Machine,Laundry Machine,Operations,LG,2022-09-17,2027-09-16,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001302,Desktop,Reception Computer,IT,Dell,2024-09-07,2029-09-06,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001303,UPS,UPS,Power,APC,2023-07-10,2028-07-08,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001304,Elevator,Elevator,Infrastructure,Otis,2024-02-24,2029-02-22,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001305,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-12-27,2024-12-25,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001306,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-07-18,2027-07-17,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001307,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-03-14,2024-03-12,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001308,UPS,UPS,Power,APC,2023-08-16,2028-08-14,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001309,Desktop,Reception Computer,IT,Dell,2020-01-08,2025-01-06,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001310,Laundry Machine,Laundry Machine,Operations,LG,2024-02-12,2029-02-10,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001311,AHU,HVAC Unit,Infrastructure,Daikin,2019-08-11,2024-08-09,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001312,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-09-21,2027-09-20,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001313,AHU,HVAC Unit,Infrastructure,Daikin,2024-01-28,2029-01-26,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001314,Elevator,Elevator,Infrastructure,Otis,2021-06-27,2026-06-26,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001315,AHU,HVAC Unit,Infrastructure,Daikin,2022-12-25,2027-12-24,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001316,AHU,HVAC Unit,Infrastructure,Daikin,2020-03-11,2025-03-10,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001317,CCTV,CCTV Camera,Security,Hikvision,2024-07-09,2029-07-08,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001318,UPS,UPS,Power,APC,2020-03-14,2025-03-13,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001319,Laundry Machine,Laundry Machine,Operations,LG,2021-02-07,2026-02-06,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001320,UPS,UPS,Power,APC,2021-06-02,2026-06-01,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001321,Laundry Machine,Laundry Machine,Operations,LG,2022-10-16,2027-10-15,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001322,UPS,UPS,Power,APC,2019-07-10,2024-07-08,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001323,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-02-17,2029-02-15,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001324,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-01-18,2024-01-17,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001325,UPS,UPS,Power,APC,2025-07-24,2030-07-23,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001326,CCTV,CCTV Camera,Security,Hikvision,2025-06-27,2030-06-26,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001327,CCTV,CCTV Camera,Security,Hikvision,2020-02-29,2025-02-27,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001328,AHU,HVAC Unit,Infrastructure,Daikin,2024-08-26,2029-08-25,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001329,UPS,UPS,Power,APC,2025-10-30,2030-10-29,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001330,Oven,Kitchen Oven,Kitchen,Bosch,2023-06-18,2028-06-16,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001331,Oven,Kitchen Oven,Kitchen,Bosch,2024-01-29,2029-01-27,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001332,CCTV,CCTV Camera,Security,Hikvision,2023-08-18,2028-08-16,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001333,AHU,HVAC Unit,Infrastructure,Daikin,2025-03-17,2030-03-16,SITE039,SITE039_BLDG01,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001334,Laundry Machine,Laundry Machine,Operations,LG,2021-05-08,2026-05-07,SITE039,SITE039_BLDG02,CUST005,Hospitality,Udaipur,Business Hotel,Udaipur Business Hotel
ASSET001335,AHU,HVAC Unit,Infrastructure,Daikin,2020-06-27,2025-06-26,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001336,AHU,HVAC Unit,Infrastructure,Daikin,2020-04-17,2025-04-16,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001337,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-07-15,2030-07-14,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001338,Oven,Kitchen Oven,Kitchen,Bosch,2023-09-27,2028-09-25,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001339,Elevator,Elevator,Infrastructure,Otis,2019-04-14,2024-04-12,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001340,CCTV,CCTV Camera,Security,Hikvision,2019-08-06,2024-08-04,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001341,Laundry Machine,Laundry Machine,Operations,LG,2021-12-29,2026-12-28,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001342,Oven,Kitchen Oven,Kitchen,Bosch,2021-10-23,2026-10-22,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001343,Desktop,Reception Computer,IT,Dell,2022-04-23,2027-04-22,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001344,Desktop,Reception Computer,IT,Dell,2023-01-09,2028-01-08,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001345,Elevator,Elevator,Infrastructure,Otis,2025-11-28,2030-11-27,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001346,UPS,UPS,Power,APC,2021-08-31,2026-08-30,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001347,Desktop,Reception Computer,IT,Dell,2023-04-12,2028-04-10,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001348,UPS,UPS,Power,APC,2022-07-04,2027-07-03,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001349,Desktop,Reception Computer,IT,Dell,2021-10-26,2026-10-25,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001350,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-07-12,2026-07-11,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001351,Laundry Machine,Laundry Machine,Operations,LG,2021-03-03,2026-03-02,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001352,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-12-27,2025-12-26,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001353,CCTV,CCTV Camera,Security,Hikvision,2020-12-12,2025-12-11,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001354,UPS,UPS,Power,APC,2019-06-16,2024-06-14,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001355,Oven,Kitchen Oven,Kitchen,Bosch,2025-03-29,2030-03-28,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001356,CCTV,CCTV Camera,Security,Hikvision,2020-10-21,2025-10-20,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001357,Desktop,Reception Computer,IT,Dell,2022-09-15,2027-09-14,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001358,CCTV,CCTV Camera,Security,Hikvision,2019-06-13,2024-06-11,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001359,AHU,HVAC Unit,Infrastructure,Daikin,2025-09-10,2030-09-09,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001360,Oven,Kitchen Oven,Kitchen,Bosch,2024-07-02,2029-07-01,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001361,Elevator,Elevator,Infrastructure,Otis,2022-07-25,2027-07-24,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001362,CCTV,CCTV Camera,Security,Hikvision,2024-11-02,2029-11-01,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001363,CCTV,CCTV Camera,Security,Hikvision,2023-08-31,2028-08-29,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001364,Elevator,Elevator,Infrastructure,Otis,2022-12-02,2027-12-01,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001365,Laundry Machine,Laundry Machine,Operations,LG,2022-09-21,2027-09-20,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001366,AHU,HVAC Unit,Infrastructure,Daikin,2022-04-17,2027-04-16,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001367,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-04-18,2030-04-17,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001368,Elevator,Elevator,Infrastructure,Otis,2022-11-18,2027-11-17,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001369,Laundry Machine,Laundry Machine,Operations,LG,2025-11-18,2030-11-17,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001370,Desktop,Reception Computer,IT,Dell,2022-08-07,2027-08-06,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001371,Elevator,Elevator,Infrastructure,Otis,2023-04-30,2028-04-28,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001372,Oven,Kitchen Oven,Kitchen,Bosch,2019-04-12,2024-04-10,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001373,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-06-16,2029-06-15,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001374,Oven,Kitchen Oven,Kitchen,Bosch,2021-02-27,2026-02-26,SITE040,SITE040_BLDG02,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001375,Elevator,Elevator,Infrastructure,Otis,2020-01-29,2025-01-27,SITE040,SITE040_BLDG01,CUST005,Hospitality,Goa,Luxury Suites,Goa Luxury Suites
ASSET001376,Desktop,Reception Computer,IT,Dell,2019-09-26,2024-09-24,SITE041,SITE041_BLDG02,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001377,Laundry Machine,Laundry Machine,Operations,LG,2023-10-04,2028-10-02,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001378,Laundry Machine,Laundry Machine,Operations,LG,2025-01-11,2030-01-10,SITE041,SITE041_BLDG04,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001379,Elevator,Elevator,Infrastructure,Otis,2020-09-21,2025-09-20,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001380,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-09-20,2027-09-19,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001381,Elevator,Elevator,Infrastructure,Otis,2019-10-28,2024-10-26,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001382,CCTV,CCTV Camera,Security,Hikvision,2021-10-28,2026-10-27,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001383,Laundry Machine,Laundry Machine,Operations,LG,2021-11-25,2026-11-24,SITE041,SITE041_BLDG04,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001384,UPS,UPS,Power,APC,2024-01-22,2029-01-20,SITE041,SITE041_BLDG04,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001385,UPS,UPS,Power,APC,2022-07-19,2027-07-18,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001386,UPS,UPS,Power,APC,2020-04-29,2025-04-28,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001387,Elevator,Elevator,Infrastructure,Otis,2025-07-26,2030-07-25,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001388,Elevator,Elevator,Infrastructure,Otis,2023-01-05,2028-01-04,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
ASSET001389,Oven,Kitchen Oven,Kitchen,Bosch,2022-05-19,2027-05-18,SITE041,SITE041_BLDG01,CUST005,Hospitality,Goa,Resort,Goa Resort
