event_id,timestamp,asset_id,event_type,severity,message
EVT021109,2025-07-01 12:00:00,ASSET001143,Warning,Medium,Kitchen Oven has been shut down.
EVT021110,2025-07-01 12:05:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021111,2025-07-01 12:15:00,ASSET001143,Warning,Medium,Kitchen Oven has been shut down.
EVT021112,2025-07-01 12:35:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021113,2025-07-01 12:40:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021114,2025-07-01 13:00:00,ASSET001143,Warning,Medium,Kitchen Oven has been shut down.
EVT021115,2025-07-01 13:20:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021116,2025-07-01 13:30:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021117,2025-07-01 13:55:00,ASSET001143,Warning,Medium,Kitchen Oven has been shut down.
EVT021118,2025-07-01 14:20:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021119,2025-07-01 14:35:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021120,2025-07-01 14:45:00,ASSET001143,Warning,Medium,Kitchen Oven has been shut down.
EVT021121,2025-07-01 15:10:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021122,2025-07-01 15:20:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021123,2025-07-01 16:15:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021124,2025-07-01 08:10:00,ASSET001144,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021125,2025-07-01 08:15:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021126,2025-07-01 08:20:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021127,2025-07-01 08:45:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021128,2025-07-01 08:50:00,ASSET001144,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021129,2025-07-01 09:10:00,ASSET001144,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021130,2025-07-01 09:40:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021131,2025-07-01 10:30:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021132,2025-07-01 10:50:00,ASSET001144,Fault,High,Excessive vibration detected in Fire Alarm Panel.
EVT021133,2025-07-01 11:20:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021134,2025-07-01 11:35:00,ASSET001144,Fault,High,Excessive vibration detected in Fire Alarm Panel.
EVT021135,2025-07-01 11:45:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021136,2025-07-01 12:05:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021137,2025-07-01 12:35:00,ASSET001144,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021138,2025-07-01 14:05:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021139,2025-07-01 14:35:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021140,2025-07-01 14:45:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021141,2025-07-01 15:45:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021142,2025-07-01 16:10:00,ASSET001144,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021143,2025-07-01 09:00:00,ASSET001145,Warning,Medium,UPS has been shut down.
EVT021144,2025-07-01 10:15:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021145,2025-07-01 10:25:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021146,2025-07-01 10:45:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021147,2025-07-01 11:10:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021148,2025-07-01 11:20:00,ASSET001145,Warning,Medium,UPS has been shut down.
EVT021149,2025-07-01 11:25:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021150,2025-07-01 11:35:00,ASSET001145,Warning,Medium,UPS has been shut down.
EVT021151,2025-07-01 11:55:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021152,2025-07-01 12:45:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021153,2025-07-01 13:15:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021154,2025-07-01 14:20:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021155,2025-07-01 14:35:00,ASSET001145,Alarm,High,High temperature detected in UPS.
EVT021156,2025-07-01 16:05:00,ASSET001145,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021157,2025-07-01 16:15:00,ASSET001145,Warning,Medium,UPS has been shut down.
EVT021158,2025-07-01 08:10:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021159,2025-07-01 08:20:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021160,2025-07-01 08:35:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021161,2025-07-01 08:40:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021162,2025-07-01 09:20:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021163,2025-07-01 09:30:00,ASSET001146,Warning,Medium,UPS has been shut down.
EVT021164,2025-07-01 09:45:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021165,2025-07-01 10:20:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021166,2025-07-01 10:35:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021167,2025-07-01 10:40:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021168,2025-07-01 11:10:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021169,2025-07-01 11:45:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021170,2025-07-01 12:00:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021171,2025-07-01 12:25:00,ASSET001146,Warning,Medium,UPS has been shut down.
EVT021172,2025-07-01 12:55:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021173,2025-07-01 13:05:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021174,2025-07-01 13:40:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021175,2025-07-01 13:45:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021176,2025-07-01 14:25:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021177,2025-07-01 15:25:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021178,2025-07-01 15:35:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021179,2025-07-01 15:40:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021180,2025-07-01 15:45:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021181,2025-07-01 15:50:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021182,2025-07-01 15:55:00,ASSET001146,Warning,Medium,UPS has been shut down.
EVT021183,2025-07-01 16:05:00,ASSET001146,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021184,2025-07-01 16:10:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021185,2025-07-01 16:15:00,ASSET001146,Fault,High,Excessive vibration detected in UPS.
EVT021186,2025-07-01 08:05:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021187,2025-07-01 08:55:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021188,2025-07-01 09:35:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021189,2025-07-01 10:00:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021190,2025-07-01 10:10:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021191,2025-07-01 11:05:00,ASSET001147,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021192,2025-07-01 11:10:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021193,2025-07-01 12:10:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021194,2025-07-01 12:20:00,ASSET001147,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021195,2025-07-01 13:30:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021196,2025-07-01 13:45:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021197,2025-07-01 13:50:00,ASSET001147,Alarm,High,High temperature detected in Fire Alarm Panel.
EVT021198,2025-07-01 13:55:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021199,2025-07-01 15:20:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021200,2025-07-01 15:25:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021201,2025-07-01 15:40:00,ASSET001147,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021202,2025-07-01 15:55:00,ASSET001147,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021203,2025-07-01 08:20:00,ASSET001148,Alarm,High,High temperature detected in Fire Alarm Panel.
EVT021204,2025-07-01 08:25:00,ASSET001148,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021205,2025-07-01 09:10:00,ASSET001148,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021206,2025-07-01 09:40:00,ASSET001148,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021207,2025-07-01 09:50:00,ASSET001148,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021208,2025-07-01 10:25:00,ASSET001148,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021209,2025-07-01 12:40:00,ASSET001148,Fault,High,Excessive vibration detected in Fire Alarm Panel.
EVT021210,2025-07-01 13:05:00,ASSET001148,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021211,2025-07-01 13:30:00,ASSET001148,Alarm,Medium,Abnormal power consumption detected in Fire Alarm Panel.
EVT021212,2025-07-01 13:40:00,ASSET001148,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021213,2025-07-01 14:10:00,ASSET001148,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021214,2025-07-01 14:15:00,ASSET001148,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021215,2025-07-01 14:55:00,ASSET001148,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021216,2025-07-01 08:15:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021217,2025-07-01 08:30:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021218,2025-07-01 08:50:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021219,2025-07-01 10:25:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021220,2025-07-01 10:30:00,ASSET001149,Warning,Medium,Laundry Machine has been shut down.
EVT021221,2025-07-01 11:05:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021222,2025-07-01 11:35:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021223,2025-07-01 11:45:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021224,2025-07-01 12:00:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021225,2025-07-01 12:10:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021226,2025-07-01 12:30:00,ASSET001149,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021227,2025-07-01 13:35:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021228,2025-07-01 13:50:00,ASSET001149,Warning,Medium,Laundry Machine has been shut down.
EVT021229,2025-07-01 15:05:00,ASSET001149,Fault,High,Excessive vibration detected in Laundry Machine.
EVT021230,2025-07-01 15:15:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021231,2025-07-01 16:00:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021232,2025-07-01 16:05:00,ASSET001149,Warning,Medium,Laundry Machine has been shut down.
EVT021233,2025-07-01 16:10:00,ASSET001149,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021234,2025-07-01 08:40:00,ASSET001150,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT021235,2025-07-01 10:15:00,ASSET001150,Alarm,High,High temperature detected in CCTV Camera.
EVT021236,2025-07-01 10:30:00,ASSET001150,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT021237,2025-07-01 10:50:00,ASSET001150,Warning,Medium,CCTV Camera has been shut down.
EVT021238,2025-07-01 11:05:00,ASSET001150,Alarm,Medium,Abnormal power consumption detected in CCTV Camera.
EVT021239,2025-07-01 11:25:00,ASSET001150,Alarm,High,High temperature detected in CCTV Camera.
EVT021240,2025-07-01 11:30:00,ASSET001150,Alarm,Medium,Abnormal power consumption detected in CCTV Camera.
EVT021241,2025-07-01 12:55:00,ASSET001150,Warning,Medium,CCTV Camera has been shut down.
EVT021242,2025-07-01 13:30:00,ASSET001150,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT021243,2025-07-01 13:45:00,ASSET001150,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT021244,2025-07-01 14:35:00,ASSET001150,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT021245,2025-07-01 15:25:00,ASSET001150,Warning,Medium,CCTV Camera has been shut down.
EVT021246,2025-07-01 15:30:00,ASSET001150,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT021247,2025-07-01 15:50:00,ASSET001150,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT021248,2025-07-01 16:05:00,ASSET001150,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT021249,2025-07-01 08:35:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021250,2025-07-01 08:55:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021251,2025-07-01 10:30:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021252,2025-07-01 10:45:00,ASSET001151,Warning,Medium,HVAC Unit has been shut down.
EVT021253,2025-07-01 11:05:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021254,2025-07-01 11:20:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021255,2025-07-01 11:40:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021256,2025-07-01 12:10:00,ASSET001151,Warning,Medium,HVAC Unit has been shut down.
EVT021257,2025-07-01 12:15:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021258,2025-07-01 13:15:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021259,2025-07-01 13:40:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021260,2025-07-01 14:25:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021261,2025-07-01 14:30:00,ASSET001151,Warning,Medium,HVAC Unit has been shut down.
EVT021262,2025-07-01 15:20:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021263,2025-07-01 15:35:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021264,2025-07-01 15:45:00,ASSET001151,Warning,Medium,HVAC Unit has been shut down.
EVT021265,2025-07-01 15:50:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021266,2025-07-01 16:05:00,ASSET001151,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021267,2025-07-01 08:05:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021268,2025-07-01 08:35:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021269,2025-07-01 09:40:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021270,2025-07-01 10:20:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021271,2025-07-01 11:10:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021272,2025-07-01 11:15:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021273,2025-07-01 11:35:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021274,2025-07-01 11:45:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021275,2025-07-01 12:15:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021276,2025-07-01 13:05:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021277,2025-07-01 13:25:00,ASSET001152,Warning,Medium,Laundry Machine has been shut down.
EVT021278,2025-07-01 14:00:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021279,2025-07-01 15:00:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021280,2025-07-01 15:05:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021281,2025-07-01 15:25:00,ASSET001152,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021282,2025-07-01 15:50:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021283,2025-07-01 16:05:00,ASSET001152,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021284,2025-07-01 08:20:00,ASSET001153,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021285,2025-07-01 08:40:00,ASSET001153,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021286,2025-07-01 09:00:00,ASSET001153,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021287,2025-07-01 09:25:00,ASSET001153,Warning,Medium,UPS has been shut down.
EVT021288,2025-07-01 09:50:00,ASSET001153,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021289,2025-07-01 09:55:00,ASSET001153,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021290,2025-07-01 10:05:00,ASSET001153,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021291,2025-07-01 10:40:00,ASSET001153,Warning,Medium,UPS has been shut down.
EVT021292,2025-07-01 10:45:00,ASSET001153,Warning,Medium,UPS has been shut down.
EVT021293,2025-07-01 11:30:00,ASSET001153,Warning,Low,UPS is undergoing scheduled maintenance.
EVT021294,2025-07-01 11:45:00,ASSET001153,Warning,Low,UPS is undergoing scheduled maintenance.
